yogurt,sausage,whole milk,semi-finished bread
salty snack,pastry,whole milk
whipped/sour cream,sausage,frozen meals,flour,curd
uht-milk,bottled water
domestic eggs,napkins,other vegetables
rolls/buns,tropical fruit
specialty chocolate,canned beer
whole milk,canned beer
frozen potato products,dish cleaner
berries,instant coffee
yogurt,sugar
pastry,sausage,bottled water
sausage,soda,whole milk,spices,pastry
hamburger meat,frankfurter
citrus fruit,coffee
citrus fruit,butter milk
canned beer,shopping bags
flower (seeds),bottled beer
rolls/buns,pastry,other vegetables
margarine,other vegetables
bottled water,semi-finished bread
brown bread,pastry
chewing gum,fruit/vegetable juice
whole milk
citrus fruit,zwieback
hamburger meat,sliced cheese
specialty chocolate,whole milk
domestic eggs,pastry
condensed milk,tropical fruit
yogurt,frankfurter
pip fruit,detergent,bottled beer,specialty bar,butter
newspapers,tropical fruit
onions,canned beer
rolls/buns,soda,pot plants,pork,other vegetables,pastry,newspapers
brown bread,baking powder
pickled vegetables,instant food products
soft cheese,specialty chocolate
sausage,other vegetables
butter milk,cake bar
onions,butter,napkins
beverages,other vegetables
sausage,soda
chocolate,shopping bags
chicken,canned beer
rolls/buns,tropical fruit,uht-milk,bottled beer,newspapers
whipped/sour cream,butter milk
misc. beverages,detergent
dessert,berries
uht-milk,berries
flour,whole milk
dog food,whole milk,tropical fruit
herbs,yogurt
pork,cream cheese
brown bread,cream cheese
bottled water,turkey
butter,whole milk
margarine,other vegetables
dessert,other vegetables
whole milk,tropical fruit
whole milk,other vegetables
rolls/buns,bathroom cleaner
roll products,detergent,meat
pip fruit,other vegetables
misc. beverages,oil
curd cheese,pastry,yogurt,canned beer
bottled water,sauces
hamburger meat,newspapers
coffee,whole milk
hard cheese,ham
pork,canned beer,beef,fruit/vegetable juice,newspapers
berries,shopping bags
margarine,soda
specialty chocolate,pip fruit,frankfurter
cream cheese,pip fruit
frankfurter,whole milk
root vegetables,curd
pork,whole milk
photo/film,whole milk
salty snack,canned beer
candy,whole milk
whipped/sour cream,citrus fruit
domestic eggs,pip fruit
newspapers,chocolate marshmallow
rolls/buns,whole milk
root vegetables,whole milk
ham,yogurt
pip fruit,berries
dish cleaner,domestic eggs,pastry
specialty chocolate,brandy
newspapers,chocolate
beef,semi-finished bread
margarine,beef
fruit/vegetable juice,packaged fruit/vegetables
cream cheese,bottled water,curd
tidbits,other vegetables
whipped/sour cream,butter
potato products,bottled water
newspapers,canned beer
sliced cheese,yogurt
dishes,pastry,napkins,semi-finished bread
salty snack,pastry
root vegetables,seasonal products
dessert,tropical fruit
pastry,napkins
pork,other vegetables
butter,frankfurter,long life bakery product
detergent,yogurt,chocolate marshmallow
chicken,pip fruit,curd
oil,onions
canned vegetables,whole milk
rolls/buns,sausage
hamburger meat,ice cream
bottled water,dessert
specialty bar,shopping bags
yogurt,pot plants
cream cheese,curd
bottled beer,other vegetables
sausage,whole milk
rolls/buns,cream cheese
waffles,domestic eggs,yogurt
sliced cheese,meat spreads
cat food,dental care,packaged fruit/vegetables
onions,candy
root vegetables,berries
beef,whole milk
butter,sausage,berries,tropical fruit
pip fruit,white bread
herbs,citrus fruit
fruit/vegetable juice,yogurt,other vegetables
fruit/vegetable juice,canned beer
margarine,onions
rolls/buns,turkey,soda
butter,other vegetables
beef,ham
specialty bar,other vegetables
beef,yogurt,fruit/vegetable juice
ham,napkins
pasta,margarine
hamburger meat,butter milk,seasonal products
beef,soda,coffee
whole milk,other vegetables
bottled water,vinegar,other vegetables
condensed milk,butter
ice cream,soda
hygiene articles,grapes
pork,whole milk
pip fruit,soda
whole milk,soda,berries,tropical fruit
bottled water,yogurt,other vegetables
root vegetables,instant food products
misc. beverages,bottled water,fruit/vegetable juice
whipped/sour cream,whole milk
pastry,sausage,whole milk
dental care,whole milk
margarine,hamburger meat
brown bread,rolls/buns
chicken,rolls/buns
red/blush wine,bottled beer
whipped/sour cream,rum,meat spreads,beef,hamburger meat,newspapers
hygiene articles,pip fruit,artif. sweetener
oil,soda
fish,whole milk
cream cheese,frozen dessert,frankfurter,other vegetables
ham,grapes
baking powder,canned beer
red/blush wine,newspapers,whole milk
yogurt,curd
chicken,whole milk
dessert,soda
white wine,coffee
bottled water,other vegetables
domestic eggs,curd cheese
pork,other vegetables
whipped/sour cream,whole milk,other vegetables,sugar
detergent,pot plants
whole milk,condensed milk,sausage,curd
whipped/sour cream,pork
liquor (appetizer),onions
root vegetables,tropical fruit
condensed milk,yogurt,grapes
bottled water,coffee
pastry
baking powder,tropical fruit
rolls/buns,other vegetables,margarine,whole milk
whipped/sour cream,soda
mustard,domestic eggs,frozen fish,tropical fruit
pastry,frankfurter
dog food,sausage,sweet spreads,tropical fruit
ham,candy
whipped/sour cream,chewing gum
rolls/buns,bottled water,coffee,whole milk,root vegetables
specialty chocolate,domestic eggs
pork,yogurt,butter milk
pet care,whole milk
pip fruit,white bread,canned beer
rolls/buns,frozen vegetables
whipped/sour cream,berries
margarine
dessert,other vegetables
domestic eggs,bottled beer
brown bread,nuts/prunes,newspapers
red/blush wine,sausage
brown bread,chicken,hygiene articles,yogurt
root vegetables,whole milk
pork,bottled water,soda
root vegetables,bottled water,white wine,red/blush wine
citrus fruit,specialty chocolate,curd,canned beer
whipped/sour cream,specialty chocolate
frozen vegetables,tropical fruit
rolls/buns,bottled water,soda,pip fruit,popcorn,ice cream
uht-milk,other vegetables
rolls/buns,frankfurter
root vegetables,coffee
bottled beer,tropical fruit
onions,curd
uht-milk,margarine
fruit/vegetable juice,canned beer
chicken,flour
house keeping products,salty snack,frankfurter
root vegetables,bottled water,yogurt
coffee,shopping bags
yogurt,other vegetables
margarine,tropical fruit,fruit/vegetable juice,citrus fruit,pastry
waffles,citrus fruit
detergent,pastry,soda
root vegetables,newspapers,yogurt
dishes,pastry
fruit/vegetable juice,yogurt,whole milk
brown bread,bottled beer
shopping bags,organic sausage,tropical fruit,canned beer
citrus fruit,pot plants
liquor,liquor (appetizer)
citrus fruit,candy
other vegetables,meat
onions,whole milk
citrus fruit,soda,tropical fruit
beef,whole milk
cream cheese,frozen vegetables
chicken,pip fruit
softener,pip fruit,whole milk
rolls/buns
roll products,sausage
bottled water,yogurt
curd,whole milk,shopping bags
whipped/sour cream,yogurt
uht-milk,ice cream
citrus fruit,other vegetables
liquor,onions,female sanitary products,other vegetables
bottled water,whole milk
chocolate,meat
bottled water,dessert,nut snack
uht-milk,whole milk
rolls/buns,tropical fruit
bottled water,cooking chocolate
hair spray,frankfurter
mustard,frankfurter,shopping bags
frozen vegetables,white wine,whole milk
semi-finished bread,cereals
chicken,rolls/buns
light bulbs,domestic eggs,pastry
soda,fruit/vegetable juice
sausage,shopping bags
rolls/buns,pip fruit
other vegetables,whole milk
brown bread,candy,whole milk
citrus fruit,yogurt
pet care,pastry
rolls/buns,candy,berries
hamburger meat,coffee
brown bread,other vegetables
margarine,domestic eggs,butter,canned beer
herbs,curd,bottled beer
mustard,whole milk
popcorn,butter
waffles,napkins
margarine,citrus fruit
pastry,chewing gum,whole milk,shopping bags
chicken,cereals
onions,whole milk
cream cheese,root vegetables,soda
yogurt,meat spreads
root vegetables,newspapers,semi-finished bread,canned beer
liquor,long life bakery product
soft cheese,soda
whipped/sour cream,beef
rolls/buns,root vegetables,condensed milk,tropical fruit
yogurt,berries
rolls/buns,onions
root vegetables,grapes,other vegetables
napkins,bags
rolls/buns,uht-milk,sausage,female sanitary products
bottled water,yogurt,shopping bags
newspapers,instant food products
frozen fish,whole milk
margarine,other vegetables
yogurt,soda,canned beer
white wine,whole milk
root vegetables,pastry
citrus fruit,yogurt
soups,seasonal products
root vegetables,semi-finished bread
pip fruit,packaged fruit/vegetables
whole milk,meat
citrus fruit,specialty chocolate
brown bread,bottled water,specialty bar,other vegetables
dessert,canned beer
coffee,whole milk
cream cheese,whole milk
spices,other vegetables
root vegetables,pip fruit
root vegetables,frozen dessert
frozen fish,sugar
tea,root vegetables,sugar,shopping bags,citrus fruit,hamburger meat
curd,shopping bags
napkins,other vegetables
salty snack,oil,soda
pastry,onions,shopping bags
fruit/vegetable juice
pork,zwieback,canned fish,frozen vegetables
domestic eggs,hamburger meat
chicken,dessert
yogurt,detergent,curd
salty snack,chocolate marshmallow
other vegetables,whole milk
pork,waffles,light bulbs
beef,processed cheese
citrus fruit,domestic eggs,bottled water
rolls/buns,coffee,soda
newspapers,curd
hygiene articles,whole milk
brown bread,waffles
brown bread,frankfurter,pot plants
beverages,other vegetables
mustard,salt
pastry,other vegetables
finished products,whole milk
waffles,root vegetables
bottled beer,whole milk
waffles,berries
rolls/buns,misc. beverages
candy,shopping bags
pastry,onions
root vegetables,dessert
pastry,sausage
pork,pastry,rolls/buns,packaged fruit/vegetables
root vegetables,bottled beer
root vegetables,roll products,mayonnaise
brown bread,whole milk
cat food,white wine,bottled beer,citrus fruit,newspapers
pip fruit,canned beer
newspapers,flour,canned beer
napkins,whole milk
whole milk,meat
beverages,sausage,butter milk
newspapers,soda,canned beer
whipped/sour cream,domestic eggs
uht-milk,whole milk
citrus fruit,other vegetables
frozen fish,ice cream,tropical fruit
dessert,pip fruit
pasta,fruit/vegetable juice
cream cheese,root vegetables
brown bread,pastry,dessert,whole milk
red/blush wine,baking powder,bottled beer,tropical fruit
pastry,tropical fruit
whole milk
rolls/buns,ham,chewing gum
whole milk,pip fruit,sausage,fruit/vegetable juice
soda,sugar
condensed milk,hamburger meat
pasta,bottled beer,root vegetables,white bread
brown bread,hard cheese,liquor,other vegetables
house keeping products,fruit/vegetable juice
chocolate,sausage,whole milk,uht-milk,flour,long life bakery product
pickled vegetables,meat
root vegetables,bottled water
rolls/buns,bottled water
brown bread,rolls/buns,salty snack,cream cheese
root vegetables,soda
pasta,beef
mustard,white bread
domestic eggs,frozen fish
beef,curd
softener,salty snack,instant food products,whole milk
other vegetables,tropical fruit
bottled water,curd,white bread
pork,sausage
herbs,citrus fruit,oil,soda
hygiene articles,potato products
rolls/buns,salty snack,chocolate,tropical fruit,bottled beer
shopping bags,butter milk,packaged fruit/vegetables
whole milk,cat food,candles
salty snack,frozen meals
whole milk,root vegetables,hamburger meat,other vegetables
root vegetables,domestic eggs
hard cheese,pip fruit
cat food,canned fish
bottled water,tropical fruit
dishes,other vegetables
chocolate,soda
dish cleaner,spread cheese,specialty cheese
rolls/buns,citrus fruit
pip fruit,instant food products
root vegetables,turkey
frozen vegetables,bottled beer
whipped/sour cream,tropical fruit,meat
fruit/vegetable juice,whole milk
brown bread,napkins,canned beer
margarine,red/blush wine,curd cheese
whole milk,bottled water,bottled beer
mustard,pip fruit,bottled beer,red/blush wine,yogurt
root vegetables,newspapers,sugar
bottled beer,cat food,whole milk
soda,tropical fruit
newspapers,other vegetables
specialty chocolate,liquor
rolls/buns,dishes,frankfurter
curd
pastry,dessert,whole milk
prosecco,canned fish,soda
dessert,whole milk
brown bread,hard cheese,soda,other vegetables,newspapers,roll products
syrup,pip fruit
domestic eggs,roll products
pot plants,other vegetables
condensed milk,tropical fruit
beef,white wine
citrus fruit,sausage
rolls/buns,other vegetables
rolls/buns,citrus fruit,whole milk,canned beer
pasta,whole milk,other vegetables
yogurt,shopping bags,bottled beer,pastry,butter
mustard,bottled water
condensed milk,frankfurter
detergent,fruit/vegetable juice
pastry,sauces
whipped/sour cream,turkey
chicken,margarine
rolls/buns,specialty chocolate,napkins
root vegetables,domestic eggs,coffee,soda
frankfurter,canned beer
whole milk,canned beer
bottled water,whole milk
frozen vegetables,salty snack
sausage,frozen meals,instant coffee
rolls/buns,soda
chicken,onions
red/blush wine,ice cream,fruit/vegetable juice
domestic eggs,bottled water,newspapers,yogurt,curd
pastry,yogurt,chewing gum,butter milk
whole milk
newspapers,sausage
soda,dental care
whipped/sour cream,instant food products
white bread,whole milk,tropical fruit,grapes,pastry
hamburger meat,yogurt
whipped/sour cream,candy
citrus fruit,coffee
rolls/buns,whole milk
rolls/buns,napkins,frozen meals,grapes,other vegetables,dessert
flour,semi-finished bread
rolls/buns,waffles,other vegetables
whole milk,shopping bags
beef,yogurt,fruit/vegetable juice
whole milk,grapes,butter,frankfurter,semi-finished bread
bottled beer,canned beer
margarine,coffee,soda,chewing gum,berries,yogurt
domestic eggs,soda
salty snack,pastry,tropical fruit
white bread,bottled beer
baking powder,frankfurter,fruit/vegetable juice
brown bread,root vegetables
popcorn,butter
hamburger meat,other vegetables
pickled vegetables,brandy,grapes,root vegetables,pastry
cat food,frankfurter
brown bread,specialty chocolate
bottled beer,canned beer
whole milk,other vegetables,semi-finished bread
hamburger meat,dessert
root vegetables,whole milk
white bread,shopping bags
rolls/buns,detergent,ice cream
whole milk,vinegar,liver loaf
other vegetables,cleaner
specialty bar,beef,white bread
sliced cheese,whole milk
specialty bar,citrus fruit
pastry,chewing gum
salty snack,ice cream,bottled beer
salt,sausage,fruit/vegetable juice
salty snack,domestic eggs,whole milk,shopping bags
dog food,processed cheese,frozen potato products
root vegetables,salty snack
other vegetables
beverages,yogurt
rolls/buns,pip fruit
white bread,pastry,soda,semi-finished bread
rolls/buns,pip fruit,coffee,curd
rolls/buns,fruit/vegetable juice
whipped/sour cream,oil,whole milk
whipped/sour cream,snack products,soda,white bread
dog food,pork
whole milk,specialty cheese
sliced cheese,pip fruit,sugar
pastry,canned beer
onions,pip fruit
dessert,rolls/buns,canned vegetables,berries
sausage,bottled beer
soda,shopping bags
rolls/buns,long life bakery product,soda,snack products
sausage,whole milk
citrus fruit,newspapers
shopping bags,canned beer
citrus fruit,pip fruit
flower (seeds),chicken
margarine,root vegetables,frankfurter,fruit/vegetable juice
newspapers,soda,whole milk
specialty bar,bottled water
domestic eggs,sugar
soda,cake bar
whipped/sour cream,tropical fruit
citrus fruit,white bread
pork,long life bakery product
spread cheese,other vegetables
margarine,cat food,liver loaf
chicken,other vegetables
beverages,whole milk
coffee,chewing gum,sugar
chicken,bottled water,yogurt,uht-milk
root vegetables,oil,whole milk,canned beer
butter,seasonal products
sauces,shopping bags
pastry,bottled beer
ketchup,whole milk
specialty chocolate,meat
hygiene articles,cream cheese,bottled water,pip fruit
chewing gum,cleaner
pastry,newspapers
photo/film,whole milk
root vegetables,bottled beer
frozen vegetables,fruit/vegetable juice
waffles,rolls/buns,root vegetables,other vegetables,bottled beer,cream cheese
salty snack,other vegetables
berries,shopping bags
flower (seeds)
rolls/buns,newspapers
brown bread,whipped/sour cream
rolls/buns,other vegetables
whole milk,other vegetables
rolls/buns,pastry,soda
coffee,long life bakery product
chicken,house keeping products
cream,butter
sausage,soda,pet care,beef,newspapers,yogurt
pastry,detergent
rolls/buns,canned fish,whole milk
beef,yogurt
rolls/buns,soda,candles
root vegetables,curd,specialty cheese
margarine,beef,baking powder
uht-milk,pip fruit
salty snack,hamburger meat,shopping bags
whipped/sour cream,pip fruit
flower (seeds),bottled beer
syrup,curd
house keeping products,tropical fruit
dessert,soda
rolls/buns,chewing gum
yogurt,other vegetables
pip fruit,coffee
rolls/buns,citrus fruit,long life bakery product
female sanitary products,other vegetables
soda,meat
popcorn,long life bakery product
pastry,white bread
spread cheese,shopping bags
whipped/sour cream,curd
rolls/buns,curd,whole milk
herbs,beef
whipped/sour cream,citrus fruit
rolls/buns,root vegetables
whipped/sour cream,domestic eggs
oil,bottled beer
margarine,whole milk
rolls/buns
mustard,rolls/buns,chocolate
frozen vegetables,fruit/vegetable juice
pet care,rolls/buns
rolls/buns,frozen dessert
candy,whole milk
specialty chocolate,sausage,red/blush wine,white bread,other vegetables,citrus fruit,pastry,dessert,curd
pork,rolls/buns
newspapers,chocolate
liquor (appetizer),long life bakery product
chicken,other vegetables
shopping bags,tropical fruit
rolls/buns,curd cheese
whole milk,napkins,bottled beer
margarine,pastry,tropical fruit
rolls/buns,detergent
whipped/sour cream,newspapers
other vegetables,tropical fruit
whipped/sour cream,chicken
rolls/buns,organic sausage
butter,dessert
soft cheese,yogurt,other vegetables
rolls/buns,coffee
pork,hamburger meat,chicken,whole milk
other vegetables,seasonal products
sausage,cake bar
rolls/buns,citrus fruit,long life bakery product
chewing gum,tropical fruit
domestic eggs,yogurt
root vegetables,sausage
dog food,other vegetables
liquor (appetizer),specialty fat
newspapers,yogurt,long life bakery product
specialty bar,misc. beverages,processed cheese,whole milk
mustard,rolls/buns,whipped/sour cream,pork,oil,canned beer,popcorn,yogurt
brown bread,light bulbs,whole milk
brown bread,other vegetables
rolls/buns,citrus fruit
citrus fruit,butter milk
pork,sausage
bottled water,whole milk
brown bread,root vegetables,domestic eggs
bottled water,sausage,yogurt
soft cheese,other vegetables
salt,rolls/buns,soda
frozen vegetables,yogurt,bottled beer
pastry,whole milk
pork,liquor
dishes,sweet spreads
cling film/bags,curd
domestic eggs,frankfurter,beef,root vegetables,specialty fat
ham,berries
dog food,domestic eggs,hamburger meat
dish cleaner,soda
butter milk,long life bakery product
rolls/buns,long life bakery product
other vegetables,berries
citrus fruit,sliced cheese
chocolate,sliced cheese
soft cheese,rolls/buns
bottled water,canned beer,detergent,tropical fruit
rolls/buns,yogurt
beef,pip fruit,whole milk,other vegetables
bottled water,frozen meals
pet care,sausage
dish cleaner,shopping bags
hamburger meat,whole milk
sausage,other vegetables
chocolate,kitchen towels,beef,beverages,newspapers
rum,flour,tropical fruit
whipped/sour cream,cat food,tropical fruit
soda,meat
onions,pastry,sliced cheese
newspapers,whole milk
herbs,white bread,pastry,liver loaf
citrus fruit,bottled water
frozen meals,tropical fruit
root vegetables,other vegetables
brown bread,pastry
processed cheese,grapes
pastry,bottled beer
chicken,tropical fruit
brown bread,chicken
rolls/buns,pastry
pip fruit,bottled beer
brown bread,hard cheese,root vegetables,bottled water
citrus fruit,other vegetables
domestic eggs,sausage,frozen meals
specialty bar,butter
chocolate,dessert
whipped/sour cream,rolls/buns
hamburger meat,yogurt,coffee
citrus fruit,long life bakery product
white bread,shopping bags
beverages,soda
cooking chocolate,tropical fruit
mustard,bottled water,pip fruit,sweet spreads,whole milk
brown bread,other vegetables
rolls/buns,sausage,soda
dessert,butter milk
dishes,pastry,other vegetables
pastry,grapes
brown bread,root vegetables,sausage
white wine,seasonal products
pastry,canned beer
herbs,long life bakery product,tropical fruit
chicken,salty snack
domestic eggs,root vegetables,popcorn,long life bakery product
processed cheese,whole milk
pork,liquor
pip fruit,instant food products,whole milk,canned beer
coffee,whole milk
chicken,soda,packaged fruit/vegetables
pork,cleaner
root vegetables,roll products,whole milk
beverages,pastry,napkins,berries
rolls/buns,chocolate
sliced cheese,whole milk
hygiene articles,domestic eggs,canned vegetables,whole milk,detergent,baking powder
fruit/vegetable juice,oil,detergent,other vegetables
pip fruit,whole milk
whole milk,seasonal products
soda,shopping bags
rolls/buns,oil,chocolate
waffles,soda,nut snack,berries,grapes,condensed milk
brown bread,curd
beef,bottled water
citrus fruit,other vegetables
chicken,curd
skin care,napkins
canned beer,tropical fruit
brown bread,pip fruit,canned beer,beef,frozen vegetables,misc. beverages,newspapers,frankfurter
pork,pastry
pastry,onions
hygiene articles,pip fruit,frankfurter
cereals,packaged fruit/vegetables,tropical fruit
frankfurter,napkins
sausage,berries
dessert,other vegetables
brown bread,rolls/buns,citrus fruit,whole milk
frozen dessert,other vegetables,shopping bags
pet care,coffee,soda
chicken,yogurt,soda
bottled water,yogurt,soda,pot plants
cat food,popcorn
canned fruit,coffee,whole milk
brown bread,yogurt
brown bread,bottled water
hygiene articles,sausage,detergent
chocolate,white wine,other vegetables
napkins,sugar
specialty cheese,hard cheese,root vegetables,canned beer
whipped/sour cream,pot plants
margarine,napkins
oil,processed cheese
frozen fruits,pot plants
bottled beer,other vegetables
whole milk,semi-finished bread
oil,tropical fruit
whipped/sour cream,bottled water,yogurt
rolls/buns,whole milk
misc. beverages,whole milk
bottled water,tropical fruit
sausage,whole milk
rolls/buns,yogurt
specialty chocolate,root vegetables,soda,tropical fruit
butter,soda
rolls/buns,margarine
shopping bags,canned beer
bottled water,frankfurter
sausage,other vegetables
berries,canned beer
uht-milk,pip fruit,shopping bags
pet care,yogurt
cake bar,shopping bags
rolls/buns,root vegetables,ice cream
ham,whole milk
shopping bags,sweet spreads,berries,tropical fruit,soups,yogurt
white wine,domestic eggs,candy,whole milk
pork,pastry
root vegetables,soda
frozen potato products,frozen dessert,butter,turkey
ham,newspapers
dog food,bottled water,shopping bags
ham,yogurt
root vegetables,white wine
domestic eggs,shopping bags
margarine,frankfurter
whole milk,tropical fruit
beverages,shopping bags,liquor
dishes,newspapers
brown bread,yogurt
processed cheese,tropical fruit
oil,whole milk
specialty bar,bottled water
uht-milk,yogurt,napkins
soft cheese,other vegetables
dessert,sausage
grapes,whole milk
beef,pastry
herbs,ice cream
salty snack,soda,candy
newspapers,yogurt
chocolate,frankfurter
fruit/vegetable juice,beef,hygiene articles,whole milk
sausage,frozen meals
newspapers,yogurt
pastry,ice cream
domestic eggs
yogurt,canned beer
brown bread,butter,soda,shopping bags
brown bread,soda
chicken,margarine,whole milk,soda
whipped/sour cream,frozen vegetables
rolls/buns,root vegetables,sausage,canned beer
pip fruit,bottled beer
fruit/vegetable juice,rolls/buns,whole milk
bottled water,tropical fruit
napkins,other vegetables
root vegetables,dessert,whisky
domestic eggs,napkins
whipped/sour cream,red/blush wine,frozen meals
soft cheese,pip fruit,whole milk
rolls/buns,meat
domestic eggs,newspapers
canned beer
other vegetables,newspapers,whole milk
popcorn,curd cheese
yogurt,whole milk,butter milk
newspapers,soda
soft cheese,spices
other vegetables,butter milk
whipped/sour cream,bottled water
rolls/buns,root vegetables
popcorn,flour
soda,other vegetables
specialty bar,roll products,instant food products
bottled beer,root vegetables,soda,berries
margarine,newspapers,coffee,bottled beer
frozen vegetables,yogurt,soda
salty snack,sausage,canned beer,other vegetables,butter
citrus fruit,whole milk
fish,bottled beer
beef,butter
rolls/buns,newspapers
whipped/sour cream,yogurt,sausage,whole milk
cream cheese,ham
margarine,cream cheese
pork,yogurt
nuts/prunes,white bread
frankfurter,butter milk
rolls/buns,yogurt,dessert,semi-finished bread
whipped/sour cream,dishes,citrus fruit,frankfurter,semi-finished bread
whipped/sour cream,butter milk
finished products,curd cheese
nut snack,whole milk
bottled water,shopping bags
brown bread,napkins
whipped/sour cream,pot plants
whipped/sour cream,pasta,shopping bags
cat food,whole milk
coffee,cat food,berries,grapes,cream cheese
domestic eggs,soda
uht-milk,domestic eggs,pastry,soda
margarine,bottled water,other vegetables,meat spreads
whole milk
pickled vegetables,pastry
margarine,other vegetables
specialty chocolate,napkins,other vegetables
margarine,frozen vegetables
soda,other vegetables
citrus fruit,whole milk
rolls/buns,red/blush wine
whole milk,bottled beer
whipped/sour cream,chicken
soda,other vegetables
rolls/buns,beef
processed cheese,frankfurter
pip fruit,whole milk
dishes,other vegetables
salty snack,frankfurter,dental care
chicken,bottled water
chocolate,grapes,whole milk,pot plants
sugar,hygiene articles,whole milk,canned beer
butter,pip fruit
butter,yogurt
brown bread,rolls/buns,hygiene articles
popcorn,rolls/buns,bottled water
root vegetables,sausage,soda
rolls/buns,soda,shopping bags,whole milk,dessert,pastry,butter,newspapers
yogurt,grapes
newspapers,soda
canned vegetables,white wine
berries,butter milk
margarine,specialty chocolate,soda
bottled water,frozen meals
domestic eggs,butter milk,long life bakery product
pasta,ham,white wine
cat food,bottled water,soda,bottled beer
rolls/buns,liquor (appetizer),margarine,whole milk
hard cheese,yogurt
hard cheese,frozen dessert
newspapers,soda,canned beer
soda,shopping bags
hair spray,baking powder
chicken,other vegetables
frozen meals,candy
liquor (appetizer),coffee,bottled beer
other vegetables,tropical fruit
soda,soups
salt,sausage,coffee,pip fruit,red/blush wine,pastry
whole milk,canned beer
root vegetables,domestic eggs
mustard,pastry
roll products,fruit/vegetable juice
rolls/buns,whole milk
rolls/buns,citrus fruit,other vegetables
brown bread,spread cheese,whole milk,fruit/vegetable juice,butter
photo/film,other vegetables
yogurt,canned beer,meat
root vegetables,soda
pasta,canned vegetables,soda,berries
whipped/sour cream,pastry,canned beer
frozen potato products,citrus fruit
soda,canned beer
ham,male cosmetics,meat
white wine,berries
pickled vegetables,onions
liquor (appetizer),curd
hard cheese,pork,chicken,other vegetables,curd
ice cream,soda
processed cheese,soda,instant coffee
yogurt,dessert
cream cheese,whole milk
bottled water,coffee,sugar
root vegetables,sausage,soda,chocolate marshmallow
pip fruit,sausage
root vegetables,bottled water
citrus fruit
frozen vegetables,red/blush wine
frozen potato products,salt,coffee
brown bread,domestic eggs,chewing gum,bottled beer
cream cheese,citrus fruit,specialty chocolate
whipped/sour cream,pot plants
yogurt,frankfurter
bottled water,sausage,napkins
cream cheese,bottled water,sausage,coffee
flower (seeds),rolls/buns,root vegetables
herbs,specialty chocolate
whole milk,instant food products,other vegetables
rolls/buns,fish,sausage,soda,other vegetables
ham,mayonnaise
misc. beverages,mayonnaise,napkins
rolls/buns,bottled beer
domestic eggs,coffee
rolls/buns,sauces
cling film/bags,frozen vegetables,bottled water,other vegetables
flour,butter milk
rolls/buns,ice cream
ham,butter milk
rolls/buns,sausage,tropical fruit
chocolate,bottled water,frozen meals,whole milk,fruit/vegetable juice,butter
chocolate,sausage
frankfurter,fruit/vegetable juice
oil,yogurt,whole milk
chicken,waffles,tropical fruit
fruit/vegetable juice,whole milk,shopping bags
uht-milk,shopping bags
beverages,yogurt
margarine,cat food
other vegetables,curd,whole milk
specialty bar,citrus fruit,whole milk,butter milk
other vegetables,frankfurter,whole milk
brown bread,rolls/buns,other vegetables
salty snack,tropical fruit
margarine,dessert,whole milk
root vegetables,butter,whole milk
beef,citrus fruit,whole milk,shopping bags
rolls/buns,whole milk
dental care,tidbits,other vegetables
rolls/buns,seasonal products
cream cheese,berries
citrus fruit,cake bar
citrus fruit,yogurt
citrus fruit,oil,root vegetables
soft cheese,hamburger meat
sausage,soda,soft cheese,pork,chewing gum,whole milk,hamburger meat,yogurt
canned fruit,detergent
herbs,pip fruit,other vegetables
whipped/sour cream,soda
instant coffee,salty snack,yogurt,tropical fruit
newspapers,napkins,other vegetables
rolls/buns,coffee,ice cream,other vegetables,frankfurter
chocolate,sparkling wine
cream cheese,tropical fruit
hard cheese,tropical fruit
specialty bar,misc. beverages
chicken,white bread
cream cheese,specialty chocolate,other vegetables,canned beer
instant coffee,shopping bags,sugar
butter,sausage,tropical fruit,meat
whole milk,soups,other vegetables,shopping bags
butter,whole milk
soda,semi-finished bread
pork,other vegetables
specialty bar,root vegetables
sugar,pip fruit,canned beer
pork,canned fish
ice cream,white bread,shopping bags
flower (seeds),tropical fruit
onions,whole milk
soft cheese,specialty cheese
newspapers,soda
herbs,other vegetables,whole milk,shopping bags
pastry,coffee,newspapers
cream cheese,misc. beverages
napkins,white bread
brown bread,domestic eggs,detergent
coffee,pip fruit,whole milk,seasonal products,pastry
yogurt,shopping bags
spread cheese,pastry,other vegetables
soda,whole milk
chicken,soda,shopping bags
specialty bar,yogurt
salty snack,whole milk,detergent,citrus fruit,newspapers,yogurt
sliced cheese,soda
waffles,white bread
salt,whole milk
bottled water,candy
specialty chocolate,red/blush wine,whole milk
spices,pip fruit
frozen vegetables,roll products,candy
newspapers,frozen meals
cocoa drinks,whole milk
house keeping products,sausage,frozen fish
margarine,pip fruit,whole milk,root vegetables,curd
bottled water,soda,long life bakery product
shopping bags,whole milk,tropical fruit
bottled beer,seasonal products,berries,sugar
newspapers,white wine
citrus fruit,soda
frankfurter,shopping bags
rolls/buns,white bread
oil,sausage,whole milk
waffles,other vegetables
newspapers,butter,chewing gum,whole milk
bottled water,other vegetables
margarine,whole milk
finished products,bottled beer
rolls/buns,canned beer
bottled water,soda,bottled beer,citrus fruit,butter
candy,tropical fruit
soda,long life bakery product
bottled water,whole milk
soft cheese,beef
butter,other vegetables
citrus fruit,pot plants
rolls/buns,whole milk,shopping bags
canned beer,detergent,meat
cream cheese,sparkling wine
ice cream,canned beer
